Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,Internet Service(Yes/No),Churn
0.0,0.0,1.0,0.0,0.99999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.052736312,0.1967632,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925376,0.000109623885,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.9859155,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.47826087,1.0,0.38009948,0.45771408,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.16901408,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6736318,0.1381087,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.33802816,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.40149248,0.17122664,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.9295774,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.321393,0.37402493,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.17114429,0.0019213017,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.014084507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2597015,0.0072063236,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.5915493,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07412936,0.13494115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.30985913,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5646766,0.20305793,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.8873239,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.019402996,0.14527464,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.78873235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0134328455,0.13290446,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5194029,0.0059600733,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6945274,0.73930883,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.09859155,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.52636814,0.06287214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,0.8450704,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8238806,0.68687403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8873239,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.47826087,1.0,0.6572139,0.60815257,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,0.0,0.9859155,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.056716427,0.20048465,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,1.0,0.90140843,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8039801,0.73827606,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.028169014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,0.0,0.0134328455,0.004909993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27263683,0.0030983156,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.4084507,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.47826087,0.0,0.460199,0.22053427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.1971831,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5099502,0.121463194,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.09859155,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5004975,0.06295291,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.08450705,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7636816,0.07347103,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,1.0,0.97183096,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.47826087,1.0,0.8945274,0.91296446,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.8591549,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67512435,0.59963655,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.07042253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144278705,0.010927764,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,1.0,0.1830986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.62338305,0.13085623,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.29577464,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65572137,0.20807177,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.29577464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,0.0,0.018905476,0.04628433,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.2112676,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4577114,0.11599354,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.12676056,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07412936,0.026863605,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.16901408,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37562186,0.08605469,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.2676056,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63830847,0.18157743,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.014084507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.51194024,0.013431802,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.73239434,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5537313,0.4545869,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.14084508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,0.0,0.023383096,0.02482114,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.95774645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016417906,0.15516385,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.04225352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5238806,0.029333025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7044776,0.7195535,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.80281687,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2691542,0.3037618,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,1.0,0.2112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02139303,0.03491807,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.5915493,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.47826087,1.0,0.6567164,0.40623704,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.014084507,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8572139,0.025848143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.1830986,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6338308,0.13419686,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.73239434,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.47826087,1.0,0.76218903,0.5748212,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.4366197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,0.0,0.022885561,0.07336141,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,0.4647887,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06417911,0.08786061,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.1971831,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5592039,0.13003692,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,0.0,0.08450705,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5791044,0.055942766,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,1.0,0.1971831,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8666666,0.1777579,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.8450704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,1.0,0.022885561,0.14230326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11641793,0.0012866375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691542,0.0030579274,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.09859155,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65920395,0.0742961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.45070422,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.47826087,0.0,0.56218904,0.28092545,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.16901408,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6069651,0.12610778,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06517412,0.0006923608,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.2676056,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33383083,0.11597622,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.028169014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12089552,0.007310178,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.16901408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,0.0,0.013930351,0.026078928,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,0.5492957,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38159198,0.27236328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.5915493,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.47826087,1.0,0.5338308,0.36401457,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.07042253,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7238806,0.059104547,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,1.0,0.95774645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.014925376,0.15654281,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9099502,0.93589896,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.8169014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010447755,0.1354604,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,0.2676056,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7791045,0.21726865,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.32394364,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.058208957,0.06561274,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.8169014,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.92636806,0.75016737,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.99999994,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353233,0.9257847,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024875626,0.00022501731,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,0.36619717,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.47826087,1.0,0.8323383,0.30721787,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.1830986,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6149254,0.1261828,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.9859155,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.8686567,0.8523771,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.16901408,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5975124,0.117141694,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6056338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5034825,0.33927417,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.45070422,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.47826087,1.0,0.6139303,0.30764484,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.99999994,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.37014925,0.4800831,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6134328,0.007050543,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.2535211,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.87910444,0.22105354,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.8873239,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.47826087,1.0,0.83781093,0.7656705,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.014084507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2761194,0.0075813523,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06965174,0.0007442881,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.8450704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.014925376,0.12755597,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,1.0,0.39436617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,0.0,0.017412946,0.060148858,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,0.30985913,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.68208957,0.22583084,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.78873235,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.40298504,0.39448994,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.99999994,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.26865673,0.3601431,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.91549295,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.38159198,0.43507963,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.90140843,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6562188,0.6122433,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.09859155,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.61442786,0.06990537,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.04225352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5164179,0.028796446,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,0.9859155,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06467661,0.2097969,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,1.0,0.019402996,0.00016155094,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.04225352,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31641787,0.018526427,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.15492958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,1.0,0.010945275,0.023142166,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.32394364,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.47826087,1.0,0.32189053,0.14654396,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.42253518,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.47826087,1.0,0.62587065,0.29159358,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36766165,0.0042003235,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.4084507,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7129353,0.31206438,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.6478873,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6671642,0.47178054,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.74647886,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.89303476,0.66257215,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.69014084,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7487562,0.5456612,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.660199,0.0075928913,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0199005,0.17864066,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.39436617,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06865673,0.07883683,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.014084507,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3597015,0.010997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.12676056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.11293532,0.032339025,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.23943661,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.54626864,0.14852872,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.14084508,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7636816,0.12710594,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.2112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.014925376,0.030642744,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.99999994,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6800995,0.730637,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.99999994,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9049751,0.90693516,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.56338024,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.47826087,1.0,0.56169146,0.36566466,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.90140843,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7577114,0.70474845,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.16901408,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36368155,0.08221786,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.04225352,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56815916,0.029379185,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.56338024,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.47826087,0.0,0.46517408,0.28998384,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.1971831,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55870646,0.12179784,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3014925,0.0034329565,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.57746476,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.47826087,1.0,0.80348253,0.4938438,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.7042253,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.47826087,1.0,0.7487562,0.5308966,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.014084507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51890546,0.014810755,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21840797,0.002469421,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.4366197,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.47826087,0.0,0.65124375,0.3016963,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.12676056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0159204,0.020107318,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,1.0,0.9295774,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41094524,0.47139394,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
